;index;moy_1h;std_1h;moy_trades_1h;std_trades_1h;moy_5h;std_5h;moy_trades_5h;std_trades_5h;moy_1d;std_1d;moy_trades_1d;std_trades_1d;open;close
5330;0;38579.245;156.43983987463153;10316.25;2299.2162976399877;38487.395000000004;40.14245196795804;9382.0;2651.650429449553;38487.395000000004;40.14245196795804;9382.0;2651.650429449553;38459.01;38383.31
5331;0;38472.81;67.54460205424805;8764.5;2071.897278663528;38421.16;53.527983335824736;7092.0;586.8986283848344;38421.16;53.527983335824736;7092.0;586.8986283848344;38383.31;38378.09
5332;0;38434.05;65.8476640942317;8622.5;2012.6104938611445;38380.705;3.6840263299812954;7863.0;1677.2572849744906;38380.705;3.6840263299812954;7863.0;1677.2572849744906;38378.1;38550.0
5333;0;38442.607500000006;80.58484157499467;7562.0;1048.2728652407254;38464.055;121.55872675378185;8032.0;1438.2551929334377;38464.055;121.55872675378185;8032.0;1438.2551929334377;38550.01;38540.71
5334;0;38463.035;95.16588972245808;7608.5;1049.1448898984354;38545.365000000005;6.569021997223643;7354.0;479.4183976444792;38545.365000000005;6.569021997223643;7354.0;479.4183976444792;38540.72;38664.45
5335;0;38533.32;117.78743764369183;7824.5;866.4785052152188;38602.585;87.49032203620865;7617.0;107.48023074035522;38602.585;87.49032203620865;7617.0;107.48023074035522;38664.45;38512.08
5336;0;38567.01;66.85043056455518;7222.5;484.42784120375796;38588.655;107.19031696006627;7091.0;636.3961030678928;38588.655;107.19031696006627;7091.0;636.3961030678928;38512.86;38619.92
5337;0;38583.35;69.25471680687055;7212.5;490.51367632989263;38564.115000000005;72.48551613943442;6808.0;236.17366491630688;38564.115000000005;72.48551613943442;6808.0;236.17366491630688;38615.37;38767.56
5338;0;38640.06;105.89390634025955;6984.5;395.4689199755989;38691.465;107.61458102877717;6878.0;137.17871555019022;38691.465;107.61458102877717;6878.0;137.17871555019022;38767.56;38729.2
5339;0;38656.245;115.38634537933773;6749.5;168.98422017060253;38748.375;27.131687194124535;6691.0;127.27922061357856;38748.375;27.131687194124535;6691.0;127.27922061357856;38729.19;38785.53
