;date_deb;date_end;open_time;open;high;low;close;volume;close_time;quote_asset_volume;n_trades;Taker buy base asset volume;Taker buy quote asset volume;Ignore
29;2021-12-06 03:15:00.000;2021-12-06 03:29:59.999;1638756900000.0;4156.42;4166.72;4144.18;4146.55;4683.44;1638757799999.0;19460428.245982;8261.0;2329.1953;9678850.664915;0.0
30;2021-12-06 03:30:00.000;2021-12-06 03:44:59.999;1638757800000.0;4146.55;4160.0;4135.61;4158.88;3363.3573;1638758699999.0;13938524.041695;6294.0;1652.0558;6844019.845393;0.0
31;2021-12-06 03:45:00.000;2021-12-06 03:59:59.999;1638758700000.0;4158.88;4161.74;4146.25;4148.32;2091.9051;1638759599999.0;8689354.440895;5140.0;918.0675;3813305.784374;0.0
32;2021-12-06 04:00:00.000;2021-12-06 04:14:59.999;1638759600000.0;4148.31;4160.85;4145.46;4150.11;2911.0319;1638760499999.0;12090377.911922;6267.0;1086.246;4511187.750491;0.0
33;2021-12-06 04:15:00.000;2021-12-06 04:29:59.999;1638760500000.0;4150.31;4189.0;4150.11;4176.42;5791.7793;1638761399999.0;24186876.954653;11010.0;2407.3441;10049175.424244;0.0
34;2021-12-06 04:30:00.000;2021-12-06 04:44:59.999;1638761400000.0;4176.42;4178.47;4163.05;4170.46;3385.6689;1638762299999.0;14118495.168222;5704.0;1832.7529;7642864.967604;0.0
35;2021-12-06 04:45:00.000;2021-12-06 04:59:59.999;1638762300000.0;4170.45;4184.91;4165.62;4168.09;5320.4887;1638763199999.0;22218535.909367;9111.0;1986.1498;8292733.785477;0.0
36;2021-12-06 05:00:00.000;2021-12-06 05:14:59.999;1638763200000.0;4168.09;4186.76;4160.99;4183.83;4621.311;1638764099999.0;19294422.208966;7425.0;2113.0022;8818382.280922;0.0
37;2021-12-06 05:15:00.000;2021-12-06 05:29:59.999;1638764100000.0;4183.82;4195.78;4173.16;4186.7;3917.2136;1638764999999.0;16391806.257643;9384.0;2049.2108;8574823.396678;0.0
38;2021-12-06 05:30:00.000;2021-12-06 05:44:59.999;1638765000000.0;4187.07;4193.72;4178.17;4181.01;2915.5033;1638765899999.0;12206531.122183;6067.0;1675.7467;7016195.348093;0.0
39;2021-12-06 05:45:00.000;2021-12-06 05:59:59.999;1638765900000.0;4181.0;4185.7;4151.54;4166.05;4685.025;1638766799999.0;19528597.865875;7942.0;2187.5866;9120659.226406;0.0
40;2021-12-06 06:00:00.000;2021-12-06 06:14:59.999;1638766800000.0;4166.06;4180.95;4160.22;4162.85;2567.4454;1638767699999.0;10703835.260424;5844.0;1238.4454;5162955.706341;0.0
41;2021-12-06 06:15:00.000;2021-12-06 06:29:59.999;1638767700000.0;4162.73;4179.57;4162.73;4170.97;2437.5566;1638768599999.0;10172894.01142;5058.0;1189.9081;4966061.200069;0.0
42;2021-12-06 06:30:00.000;2021-12-06 06:44:59.999;1638768600000.0;4170.99;4173.24;4152.31;4153.86;2697.229;1638769499999.0;11224129.636512;6278.0;1066.2982;4437217.228113;0.0
43;2021-12-06 06:45:00.000;2021-12-06 06:59:59.999;1638769500000.0;4153.86;4163.57;4133.34;4134.24;2873.2671;1638770399999.0;11921922.727408;7661.0;1221.1272;5067687.021954;0.0
44;2021-12-06 07:00:00.000;2021-12-06 07:14:59.999;1638770400000.0;4134.23;4145.74;4129.54;4130.32;3728.0361;1638771299999.0;15422068.211786;9911.0;1829.1861;7566850.538309;0.0
45;2021-12-06 07:15:00.000;2021-12-06 07:29:59.999;1638771300000.0;4130.33;4146.82;4127.89;4144.9;2570.5411;1638772199999.0;10635955.1853;7268.0;1343.4627;5559324.407653;0.0
46;2021-12-06 07:30:00.000;2021-12-06 07:44:59.999;1638772200000.0;4144.9;4152.59;4115.25;4123.7;2954.1843;1638773099999.0;12219076.935895;8577.0;1411.3525;5839927.817249;0.0
47;2021-12-06 07:45:00.000;2021-12-06 07:59:59.999;1638773100000.0;4123.98;4129.99;4068.85;4074.52;9294.2183;1638773999999.0;38068485.718474;18948.0;4013.6578;16438787.89574;0.0
48;2021-12-06 08:00:00.000;2021-12-06 08:14:59.999;1638774000000.0;4074.52;4078.25;4050.14;4061.36;10548.4483;1638774899999.0;42858871.796145;17588.0;5101.0829;20728882.847599;0.0
49;2021-12-06 08:15:00.000;2021-12-06 08:29:59.999;1638774900000.0;4061.34;4064.6;4014.5;4020.0;9130.1862;1638775799999.0;36914641.809319;21323.0;3780.4349;15287889.702632;0.0
50;2021-12-06 08:30:00.000;2021-12-06 08:44:59.999;1638775800000.0;4020.62;4049.99;4016.72;4040.0;6474.4444;1638776699999.0;26145992.566063;13970.0;3310.4007;13369140.466841;0.0
51;2021-12-06 08:45:00.000;2021-12-06 08:59:59.999;1638776700000.0;4040.0;4074.0;4039.99;4071.98;5463.342;1638777599999.0;22174090.781382;10405.0;3019.2092;12254115.94725;0.0
52;2021-12-06 09:00:00.000;2021-12-06 09:14:59.999;1638777600000.0;4071.99;4149.2;4036.61;4051.94;35120.0965;1638778499999.0;143885983.497601;55098.0;17850.5938;73192602.045934;0.0
53;2021-12-06 09:15:00.000;2021-12-06 09:29:59.999;1638778500000.0;4051.93;4078.42;3986.62;4025.88;16830.3957;1638779399999.0;67772674.537902;35074.0;6271.2082;25249189.954406;0.0
54;2021-12-06 09:30:00.000;2021-12-06 09:44:59.999;1638779400000.0;4025.88;4043.97;3994.63;4036.13;9334.648;1638780299999.0;37454791.225629;17359.0;4930.8776;19783829.991463;0.0
55;2021-12-06 09:45:00.000;2021-12-06 09:59:59.999;1638780300000.0;4036.13;4069.73;4016.36;4045.39;10392.3424;1638781199999.0;42018173.391114;18030.0;5831.8449;23579104.350804;0.0
56;2021-12-06 10:00:00.000;2021-12-06 10:14:59.999;1638781200000.0;4045.39;4068.63;4003.24;4007.29;8645.402;1638782099999.0;34853331.544209;15861.0;3799.2817;15319627.290018;0.0
57;2021-12-06 10:15:00.000;2021-12-06 10:29:59.999;1638782100000.0;4007.28;4031.04;4004.59;4006.09;5057.7784;1638782999999.0;20315566.096326;10928.0;2345.9802;9422946.588996;0.0
58;2021-12-06 10:30:00.000;2021-12-06 10:44:59.999;1638783000000.0;4006.08;4012.61;3924.23;3962.44;21244.4656;1638783899999.0;84043818.654274;45359.0;9184.6369;36321119.617053;0.0
59;2021-12-06 10:45:00.000;2021-12-06 10:59:59.999;1638783900000.0;3961.72;3980.08;3934.66;3960.68;8752.8352;1638784799999.0;34699576.956785;18365.0;3825.8535;15172690.711909;0.0
60;2021-12-06 11:00:00.000;2021-12-06 11:14:59.999;1638784800000.0;3960.69;3998.9;3950.01;3986.46;8784.2585;1638785699999.0;34951051.90613;19671.0;5044.4591;20075734.734707;0.0
61;2021-12-06 11:15:00.000;2021-12-06 11:29:59.999;1638785700000.0;3986.46;3995.43;3941.0;3941.03;10541.6202;1638786599999.0;41816889.071604;17611.0;4605.4072;18280420.492522;0.0
62;2021-12-06 11:30:00.000;2021-12-06 11:44:59.999;1638786600000.0;3941.05;3957.27;3921.0;3955.2;13273.2717;1638787499999.0;52270819.749891;23278.0;5615.2765;22116834.463683;0.0
63;2021-12-06 11:45:00.000;2021-12-06 11:59:59.999;1638787500000.0;3955.2;3973.3;3942.28;3946.97;7640.8455;1638788399999.0;30240971.454536;14251.0;3831.9305;15169161.830574;0.0
64;2021-12-06 12:00:00.000;2021-12-06 12:14:59.999;1638788400000.0;3946.98;3960.52;3933.31;3939.71;7859.0406;1638789299999.0;30996129.828737;15339.0;3394.4132;13388576.770835;0.0
65;2021-12-06 12:15:00.000;2021-12-06 12:29:59.999;1638789300000.0;3939.72;3970.01;3931.18;3968.58;11092.1379;1638790199999.0;43862157.090147;15969.0;5532.6603;21879537.551624;0.0
66;2021-12-06 12:30:00.000;2021-12-06 12:44:59.999;1638790200000.0;3968.57;4023.42;3958.3;4016.76;13163.8731;1638791099999.0;52522755.115413;23199.0;7441.4814;29696703.316369;0.0
67;2021-12-06 12:45:00.000;2021-12-06 12:59:59.999;1638791100000.0;4016.76;4075.65;3999.64;4044.41;25432.4287;1638791999999.0;102679825.075901;41791.0;14802.4694;59770790.407716;0.0
68;2021-12-06 13:00:00.000;2021-12-06 13:14:59.999;1638792000000.0;4044.42;4055.15;4029.16;4032.36;9296.6352;1638792899999.0;37582762.279582;16129.0;4450.1432;17992197.130867;0.0
69;2021-12-06 13:15:00.000;2021-12-06 13:29:59.999;1638792900000.0;4032.37;4076.78;4019.22;4067.92;8541.1849;1638793799999.0;34563272.720045;17695.0;4283.4958;17343464.562483;0.0
70;2021-12-06 13:30:00.000;2021-12-06 13:44:59.999;1638793800000.0;4067.86;4086.67;4057.29;4071.31;9424.4115;1638794699999.0;38384188.341924;17133.0;4975.3254;20261267.53229;0.0
71;2021-12-06 13:45:00.000;2021-12-06 13:59:59.999;1638794700000.0;4071.31;4078.54;4046.49;4050.71;6021.7082;1638795599999.0;24466113.590348;15109.0;2513.263;10214427.894362;0.0
72;2021-12-06 14:00:00.000;2021-12-06 14:14:59.999;1638795600000.0;4050.71;4089.13;4047.06;4066.7;8771.7414;1638796499999.0;35690621.104787;17536.0;4117.3679;16757887.278693;0.0
73;2021-12-06 14:15:00.000;2021-12-06 14:29:59.999;1638796500000.0;4066.7;4070.0;4050.04;4055.86;5243.9541;1638797399999.0;21285565.457482;9874.0;2558.7854;10385724.779916;0.0
74;2021-12-06 14:30:00.000;2021-12-06 14:44:59.999;1638797400000.0;4055.86;4056.16;4032.12;4039.18;4686.3653;1638798299999.0;18951829.088718;11202.0;2204.3868;8915181.69783;0.0
75;2021-12-06 14:45:00.000;2021-12-06 14:59:59.999;1638798300000.0;4039.16;4046.47;4017.3;4045.42;6077.6263;1638799199999.0;24501656.885616;12198.0;2816.4418;11355793.695382;0.0
76;2021-12-06 15:00:00.000;2021-12-06 15:14:59.999;1638799200000.0;4045.42;4057.64;4023.15;4057.02;4498.505;1638800099999.0;18185449.407767;10356.0;1999.3076;8083148.945414;0.0
77;2021-12-06 15:15:00.000;2021-12-06 15:29:59.999;1638800100000.0;4057.02;4063.32;4042.63;4057.01;4578.4027;1638800999999.0;18559395.685625;8999.0;2385.1479;9668410.141843;0.0
78;2021-12-06 15:30:00.000;2021-12-06 15:44:59.999;1638801000000.0;4057.02;4072.0;3983.18;4029.15;15275.6626;1638801899999.0;61343533.738244;25997.0;6913.6254;27758843.445324;0.0
79;2021-12-06 15:45:00.000;2021-12-06 15:59:59.999;1638801900000.0;4029.15;4036.41;3998.55;4017.85;5272.869;1638802799999.0;21171266.606795;12858.0;2316.4944;9300123.132963;0.0
80;2021-12-06 16:00:00.000;2021-12-06 16:14:59.999;1638802800000.0;4018.04;4042.31;4000.0;4041.3;8170.1948;1638803699999.0;32871036.096528;13919.0;3226.285;12983028.206776;0.0
81;2021-12-06 16:15:00.000;2021-12-06 16:29:59.999;1638803700000.0;4040.46;4065.19;4037.43;4065.19;7703.6233;1638804599999.0;31232997.175006;15286.0;4491.5509;18209554.591026;0.0
82;2021-12-06 16:30:00.000;2021-12-06 16:44:59.999;1638804600000.0;4065.19;4087.03;4056.35;4073.52;11426.3961;1638805499999.0;46557318.813927;18818.0;5539.086;22569046.414765;0.0
83;2021-12-06 16:45:00.000;2021-12-06 16:59:59.999;1638805500000.0;4073.54;4128.55;4071.23;4125.41;11553.71;1638806399999.0;47400567.53742;25534.0;6250.7948;25641381.088529;0.0
84;2021-12-06 17:00:00.000;2021-12-06 17:14:59.999;1638806400000.0;4125.41;4132.7;4100.01;4103.53;9165.6616;1638807299999.0;37708562.170827;17193.0;4253.8285;17499788.089481;0.0
85;2021-12-06 17:15:00.000;2021-12-06 17:29:59.999;1638807300000.0;4103.52;4115.25;4096.38;4113.22;6001.0506;1638808199999.0;24635354.597041;11326.0;2950.0151;12111069.683405;0.0
86;2021-12-06 17:30:00.000;2021-12-06 17:44:59.999;1638808200000.0;4113.01;4165.46;4112.75;4159.92;10257.3865;1638809099999.0;42523616.556977;23996.0;5259.555;21800380.107017;0.0
87;2021-12-06 17:45:00.000;2021-12-06 17:59:59.999;1638809100000.0;4159.91;4171.83;4139.93;4169.29;6802.2297;1638809999999.0;28263879.392585;13917.0;3541.3982;14719203.017441;0.0
88;2021-12-06 18:00:00.000;2021-12-06 18:14:59.999;1638810000000.0;4169.29;4199.0;4161.61;4189.85;11016.3238;1638810899999.0;46059542.584483;20773.0;5323.8656;22256234.27629;0.0
89;2021-12-06 18:15:00.000;2021-12-06 18:29:59.999;1638810900000.0;4189.86;4192.0;4171.46;4186.96;7031.0664;1638811799999.0;29404921.057627;11562.0;3583.2253;14985822.920833;0.0
90;2021-12-06 18:30:00.000;2021-12-06 18:44:59.999;1638811800000.0;4186.96;4195.0;4157.25;4166.52;6787.2236;1638812699999.0;28311783.326218;11960.0;2963.998;12364218.274888;0.0
91;2021-12-06 18:45:00.000;2021-12-06 18:59:59.999;1638812700000.0;4166.42;4183.35;4161.95;4174.91;4700.4629;1638813599999.0;19614380.084044;9775.0;2251.5219;9396952.441718;0.0
92;2021-12-06 19:00:00.000;2021-12-06 19:14:59.999;1638813600000.0;4174.91;4185.49;4158.82;4165.07;3966.18;1638814499999.0;16528141.953808;8396.0;1805.4245;7522922.428579;0.0
93;2021-12-06 19:15:00.000;2021-12-06 19:29:59.999;1638814500000.0;4165.07;4170.96;4150.52;4168.65;4621.8744;1638815399999.0;19228628.592185;8817.0;2121.0395;8825254.86086;0.0
94;2021-12-06 19:30:00.000;2021-12-06 19:44:59.999;1638815400000.0;4168.65;4189.22;4165.61;4181.6;4706.382;1638816299999.0;19658130.099958;8511.0;2247.8117;9387036.575009;0.0
95;2021-12-06 19:45:00.000;2021-12-06 19:59:59.999;1638816300000.0;4181.32;4187.92;4172.0;4183.68;3404.0693;1638817199999.0;14227389.406484;6968.0;1583.2511;6617624.118896;0.0
96;2021-12-06 20:00:00.000;2021-12-06 20:14:59.999;1638817200000.0;4183.69;4213.85;4183.68;4204.08;9937.9468;1638818099999.0;41730938.416365;17498.0;6056.3692;25432662.861816;0.0
97;2021-12-06 20:15:00.000;2021-12-06 20:29:59.999;1638818100000.0;4204.08;4219.01;4192.95;4203.84;7115.0822;1638818999999.0;29945081.497126;13332.0;3245.8073;13659816.291958;0.0
98;2021-12-06 20:30:00.000;2021-12-06 20:44:59.999;1638819000000.0;4203.84;4213.26;4187.78;4193.06;3582.9823;1638819899999.0;15049653.37171;8874.0;1755.9646;7376243.046629;0.0
99;2021-12-06 20:45:00.000;2021-12-06 20:59:59.999;1638819900000.0;4193.05;4204.44;4185.08;4194.29;3654.7033;1638820799999.0;15333459.104646;7601.0;1705.6186;7156481.41076;0.0
100;2021-12-06 21:00:00.000;2021-12-06 21:14:59.999;1638820800000.0;4194.29;4202.48;4183.74;4189.22;3720.7789;1638821699999.0;15603951.686876;8162.0;2036.1352;8539170.669555;0.0
101;2021-12-06 21:15:00.000;2021-12-06 21:29:59.999;1638821700000.0;4189.22;4216.69;4189.2;4215.27;4765.0537;1638822599999.0;20027057.050806;8883.0;2574.3821;10816753.508349;0.0
102;2021-12-06 21:30:00.000;2021-12-06 21:44:59.999;1638822600000.0;4215.27;4230.0;4206.36;4226.6;5049.0457;1638823499999.0;21298038.97677;11115.0;2952.2909;12457419.26026;0.0
103;2021-12-06 21:45:00.000;2021-12-06 21:59:59.999;1638823500000.0;4226.58;4231.59;4195.0;4199.52;7683.4813;1638824399999.0;32378077.133393;13361.0;3796.1047;16000443.910879;0.0
104;2021-12-06 22:00:00.000;2021-12-06 22:14:59.999;1638824400000.0;4199.52;4231.48;4198.49;4220.67;6571.9421;1638825299999.0;27695193.852255;9216.0;4017.6448;16924551.627973;0.0
105;2021-12-06 22:15:00.000;2021-12-06 22:29:59.999;1638825300000.0;4220.67;4260.31;4217.36;4253.38;9100.2435;1638826199999.0;38609716.23679;19309.0;5870.4645;24907216.276518;0.0
106;2021-12-06 22:30:00.000;2021-12-06 22:44:59.999;1638826200000.0;4253.38;4307.0;4252.91;4299.45;18139.4629;1638827099999.0;77770816.016518;39234.0;10301.6477;44172492.132635;0.0
107;2021-12-06 22:45:00.000;2021-12-06 22:59:59.999;1638827100000.0;4299.45;4349.6;4299.16;4318.04;19254.6842;1638827999999.0;83356755.417299;46004.0;10117.7775;43792514.955697;0.0
108;2021-12-06 23:00:00.000;2021-12-06 23:14:59.999;1638828000000.0;4317.74;4375.0;4317.21;4350.9;13852.7033;1638828899999.0;60234280.732604;32308.0;8253.6605;35888213.421471;0.0
109;2021-12-06 23:15:00.000;2021-12-06 23:29:59.999;1638828900000.0;4350.9;4376.15;4334.36;4338.19;9087.0387;1638829799999.0;39576890.723593;21006.0;4750.2132;20698001.40713;0.0
110;2021-12-06 23:30:00.000;2021-12-06 23:44:59.999;1638829800000.0;4338.2;4354.98;4318.59;4352.96;6645.415;1638830699999.0;28803789.588717;16389.0;3594.9149;15587392.111337;0.0
111;2021-12-06 23:45:00.000;2021-12-06 23:59:59.999;1638830700000.0;4352.96;4358.37;4326.7;4334.13;5226.5324;1638831599999.0;22698809.011877;11127.0;2288.0532;9936455.364357;0.0
112;2021-12-07 00:00:00.000;2021-12-07 00:14:59.999;1638831600000.0;4334.14;4350.0;4320.22;4326.46;5854.2935;1638832499999.0;25393236.360872;10593.0;3099.9591;13448108.240392;0.0
113;2021-12-07 00:15:00.000;2021-12-07 00:29:59.999;1638832500000.0;4326.46;4332.89;4302.0;4321.73;6214.0582;1638833399999.0;26851129.10977;12666.0;3134.4892;13543967.527888;0.0
114;2021-12-07 00:30:00.000;2021-12-07 00:44:59.999;1638833400000.0;4321.72;4345.75;4317.34;4341.97;5939.3038;1638834299999.0;25722598.58904;10540.0;2922.4019;12654807.736267;0.0
115;2021-12-07 00:45:00.000;2021-12-07 00:59:59.999;1638834300000.0;4341.97;4358.03;4326.63;4347.59;5312.5504;1638835199999.0;23079315.837273;10460.0;2962.8369;12874569.061786;0.0
116;2021-12-07 01:00:00.000;2021-12-07 01:14:59.999;1638835200000.0;4347.57;4365.43;4331.04;4350.34;8433.2291;1638836099999.0;36689688.947132;14446.0;4110.5044;17880467.630675;0.0
117;2021-12-07 01:15:00.000;2021-12-07 01:29:59.999;1638836100000.0;4350.33;4352.97;4324.52;4343.45;5008.7274;1638836999999.0;21723755.968179;9814.0;2532.6661;10983863.619092;0.0
118;2021-12-07 01:30:00.000;2021-12-07 01:44:59.999;1638837000000.0;4343.71;4350.0;4331.39;4349.34;4161.5282;1638837899999.0;18062818.535412;8275.0;2097.3283;9103807.890001;0.0
119;2021-12-07 01:45:00.000;2021-12-07 01:59:59.999;1638837900000.0;4349.35;4357.2;4342.22;4342.27;3717.1612;1638838799999.0;16175280.044382;8349.0;2098.9011;9132754.063081;0.0
120;2021-12-07 02:00:00.000;2021-12-07 02:14:59.999;1638838800000.0;4342.26;4368.32;4338.94;4365.14;4693.4002;1638839699999.0;20427035.219117;9929.0;2749.2354;11965794.279075;0.0
121;2021-12-07 02:15:00.000;2021-12-07 02:29:59.999;1638839700000.0;4365.14;4386.91;4344.37;4345.27;10564.7469;1638840599999.0;46168730.08851;19643.0;5925.9668;25894758.382781;0.0
122;2021-12-07 02:30:00.000;2021-12-07 02:44:59.999;1638840600000.0;4345.28;4349.99;4317.44;4330.82;6581.6647;1638841499999.0;28509630.104569;12877.0;2571.704;11140029.914072;0.0
123;2021-12-07 02:45:00.000;2021-12-07 02:59:59.999;1638841500000.0;4330.18;4348.36;4325.57;4337.4;4032.4685;1638842399999.0;17492711.31408;7630.0;2207.8966;9577251.871495;0.0
124;2021-12-07 03:00:00.000;2021-12-07 03:14:59.999;1638842400000.0;4337.39;4350.82;4330.06;4330.94;3523.1571;1638843299999.0;15299759.839022;9145.0;1966.4666;8540325.259654;0.0
125;2021-12-07 03:15:00.000;2021-12-07 03:29:59.999;1638843300000.0;4330.95;4344.0;4323.38;4335.07;5415.7317;1638844199999.0;23472381.796436;8430.0;2317.26;10043087.948423;0.0
126;2021-12-07 03:30:00.000;2021-12-07 03:44:59.999;1638844200000.0;4335.06;4335.64;4298.59;4309.49;7128.3329;1638845099999.0;30778623.604995;12336.0;2887.3716;12469937.640372;0.0
127;2021-12-07 03:45:00.000;2021-12-07 03:59:59.999;1638845100000.0;4309.49;4327.93;4305.21;4312.79;4962.4031;1638845999999.0;21422667.27805;7367.0;2821.2416;12180685.835174;0.0
128;2021-12-07 04:00:00.000;2021-12-07 04:14:59.999;1638846000000.0;4312.79;4333.28;4310.34;4330.27;4171.9848;1638846899999.0;18037122.980939;7895.0;2284.5318;9877796.290998;0.0
129;2021-12-07 04:15:00.000;2021-12-07 04:29:59.999;1638846900000.0;4330.26;4344.77;4329.25;4335.43;3737.9294;1638847799999.0;16212811.634538;7459.0;2106.653;9137007.323029;0.0
130;2021-12-07 04:30:00.000;2021-12-07 04:44:59.999;1638847800000.0;4335.42;4347.0;4333.01;4334.75;3779.3796;1638848699999.0;16404090.355541;8617.0;2120.046;9202635.352405;0.0
131;2021-12-07 04:45:00.000;2021-12-07 04:59:59.999;1638848700000.0;4334.74;4348.68;4328.81;4341.57;3057.7982;1638849599999.0;13272754.85781;7409.0;1801.3293;7818503.859776;0.0
132;2021-12-07 05:00:00.000;2021-12-07 05:14:59.999;1638849600000.0;4341.56;4359.28;4340.7;4358.83;3591.3418;1638850499999.0;15625789.190771;8167.0;2273.3787;9891473.80465;0.0
133;2021-12-07 05:15:00.000;2021-12-07 05:29:59.999;1638850500000.0;4358.83;4361.5;4348.74;4359.24;3499.1224;1638851399999.0;15236817.716694;7549.0;1996.6791;8694495.459278;0.0
